packet_size,protocol,time_diff,label,packet_rate
122,17,0.0003859996795654,0,
137,17,0.3105249404907226,0,
159,17,0.6730051040649414,0,
187,17,1.259044885635376,0,
444,17,0.0003080368041992,0,
141,17,0.2506630420684814,0,
91,17,0.0354011058807373,0,
60,2,0.0512688159942626,0,
173,17,0.1489491462707519,0,
141,17,0.0973248481750488,0,
173,17,0.1468679904937744,0,
280,17,0.14888596534729,0,
173,17,0.1247110366821289,0,
176,17,0.0749220848083496,0,
491,17,0.206496000289917,0,
60,2,0.4499568939208984,0,
121,17,0.0122811794281005,0,
357,17,0.0384998321533203,0,
372,17,0.1661441326141357,0,
212,17,0.0274670124053955,0,
152,17,0.0532779693603515,0,
158,17,0.2137339115142822,0,
235,17,0.1365971565246582,0,
235,17,0.2511129379272461,0,
60,2,0.1483740806579589,0,
357,17,0.0082418918609619,0,
235,17,0.0997068881988525,0,
270,17,0.0232131481170654,0,
130,17,0.1229410171508789,0,
431,17,0.109961986541748,0,
663,17,0.1482548713684082,0,
431,17,0.6059331893920898,0,
112,17,0.1859498023986816,0,
357,17,0.7052981853485107,0,
182,17,0.1411848068237304,0,
663,17,0.9568800926208496,0,
112,17,7.222381114959717,0,
103,17,0.887894868850708,0,
103,17,0.9947030544281006,0,
103,17,3.024355888366699,0,
60,2,1.844447135925293,0,
60,2,1.28780198097229,0,
60,2,0.6558799743652344,0,
122,17,0.0012249946594238,0,
158,17,0.3341760635375976,0,
180,17,0.6726260185241699,0,
180,17,3.005156993865967,0,
60,2,0.1917908191680908,0,
103,17,1.0010221004486084,0,
357,17,4.978037118911743,0,
60,2,0.1650149822235107,0,
152,17,0.0542500019073486,0,
212,17,0.2081179618835449,0,
235,17,0.1389508247375488,0,
158,17,0.2226312160491943,0,
235,17,0.0286159515380859,0,
60,2,0.1798288822174072,0,
60,2,0.0002951622009277,0,
357,17,0.0066847801208496,0,
235,17,0.0645880699157714,0,
130,17,0.1484861373901367,0,
431,17,0.159909963607788,0,
299,17,0.0686068534851074,0,
431,17,0.6530301570892334,0,
685,17,0.9078218936920166,0,
182,17,0.1094460487365722,0,
167,17,1.0357050895690918,0,
357,17,5.13979697227478,0,
152,17,0.3152518272399902,0,
235,17,0.1876840591430664,0,
235,17,0.2512280941009521,0,
60,2,0.2487919330596923,0,
235,17,0.0002179145812988,0,
357,17,0.0002281665802001,0,
431,17,0.2691888809204101,0,
189,17,0.0405640602111816,0,
431,17,0.9141120910644532,0,
103,17,0.5436429977416992,0,
182,17,0.1782779693603515,0,
103,17,0.8527679443359375,0,
92,17,0.0311770439147949,0,
120,1,0.000108003616333,0,
60,2,1.955155849456787,0,
